name,price,time
CVX,142.82,2024-09-04T18:00:00Z
CVX,142.39,2024-09-04T17:00:00Z
CVX,143.16,2024-09-04T16:00:00Z
CVX,143.67,2024-09-04T15:00:00Z
CVX,144.06,2024-09-04T14:00:00Z
CVX,145.225,2024-09-04T13:00:00Z
CVX,144.65,2024-09-03T19:00:00Z
CVX,145.23,2024-09-03T18:00:00Z
CVX,145.59,2024-09-03T17:00:00Z
CVX,145.31,2024-09-03T16:00:00Z
CVX,145.35,2024-09-03T15:00:00Z
CVX,144.95,2024-09-03T14:00:00Z
CVX,145.08,2024-09-03T13:00:00Z
CVX,147.89,2024-08-30T19:00:00Z
CVX,146.53,2024-08-30T18:00:00Z
CVX,146.365,2024-08-30T17:00:00Z
CVX,146.4,2024-08-30T16:00:00Z
CVX,146.375,2024-08-30T15:00:00Z
CVX,146.705,2024-08-30T14:00:00Z
CVX,146.405,2024-08-30T13:00:00Z
CVX,147.47,2024-08-29T19:00:00Z
CVX,147.66,2024-08-29T18:00:00Z
CVX,148,2024-08-29T17:00:00Z
CVX,147.89,2024-08-29T16:00:00Z
CVX,147.47,2024-08-29T15:00:00Z
CVX,147.11,2024-08-29T14:00:00Z
CVX,146,2024-08-29T13:00:00Z
CVX,146.02,2024-08-28T19:00:00Z
CVX,146.11,2024-08-28T18:00:00Z
CVX,145.59,2024-08-28T17:00:00Z
CVX,145.79,2024-08-28T16:00:00Z
CVX,146.1,2024-08-28T15:00:00Z
CVX,146.475,2024-08-28T14:00:00Z
CVX,146.92,2024-08-28T13:00:00Z
CVX,147,2024-08-27T19:00:00Z
CVX,146.77,2024-08-27T18:00:00Z
CVX,147.015,2024-08-27T17:00:00Z
CVX,147.095,2024-08-27T16:00:00Z
CVX,147.58,2024-08-27T15:00:00Z
CVX,147.995,2024-08-27T14:00:00Z
CVX,148.52,2024-08-27T13:00:00Z
CVX,148.57,2024-08-26T19:00:00Z
CVX,148.65,2024-08-26T18:00:00Z
CVX,148.48,2024-08-26T17:00:00Z
CVX,148.09,2024-08-26T16:00:00Z
CVX,148,2024-08-26T15:00:00Z
CVX,148.7,2024-08-26T14:00:00Z
CVX,149.92,2024-08-26T13:00:00Z
CVX,147.58,2024-08-23T19:00:00Z
CVX,147.735,2024-08-23T18:00:00Z
CVX,147.87,2024-08-23T17:00:00Z
CVX,147.81,2024-08-23T16:00:00Z
CVX,147.35,2024-08-23T15:00:00Z
CVX,147.57,2024-08-23T14:00:00Z
CVX,146.45,2024-08-23T13:00:00Z
CVX,145.8,2024-08-22T19:00:00Z
CVX,145.85,2024-08-22T18:00:00Z
CVX,145.63,2024-08-22T17:00:00Z
CVX,145.9,2024-08-22T16:00:00Z
CVX,145.98,2024-08-22T15:00:00Z
CVX,145.7,2024-08-22T14:00:00Z
CVX,145.61,2024-08-22T13:00:00Z
CVX,145.29,2024-08-21T19:00:00Z
CVX,145.4,2024-08-21T18:00:00Z
CVX,144.67,2024-08-21T17:00:00Z
CVX,145.51,2024-08-21T16:00:00Z
CVX,145.82,2024-08-21T15:00:00Z
CVX,146.13,2024-08-21T14:00:00Z
CVX,145.38,2024-08-21T13:00:00Z
CVX,144.71,2024-08-20T19:00:00Z
CVX,145.53,2024-08-20T18:00:00Z
CVX,145.395,2024-08-20T17:00:00Z
CVX,145.66,2024-08-20T16:00:00Z
CVX,144.81,2024-08-20T15:00:00Z
CVX,145.18,2024-08-20T14:00:00Z
CVX,145.75,2024-08-20T13:00:00Z
SAP,228.82,2024-09-20T19:00:00Z
SAP,228.89,2024-09-20T18:00:00Z
SAP,228.795,2024-09-20T17:00:00Z
SAP,229.04,2024-09-20T16:00:00Z
SAP,228.38,2024-09-20T15:00:00Z
SAP,227.48,2024-09-20T14:00:00Z
SAP,227.42,2024-09-20T13:00:00Z
SAP,229.03,2024-09-19T19:00:00Z
SAP,229.32,2024-09-19T18:00:00Z
SAP,229.81,2024-09-19T17:00:00Z
SAP,229.83,2024-09-19T16:00:00Z
SAP,229.57,2024-09-19T15:00:00Z
SAP,229.02,2024-09-19T14:00:00Z
SAP,229.13,2024-09-19T13:00:00Z
SAP,221.7,2024-09-18T19:00:00Z
SAP,222.895,2024-09-18T18:00:00Z
SAP,221.72,2024-09-18T17:00:00Z
SAP,222.435,2024-09-18T16:00:00Z
SAP,221.45,2024-09-18T15:00:00Z
SAP,221.87,2024-09-18T14:00:00Z
SAP,221.9,2024-09-18T13:00:00Z
SAP,221.885,2024-09-17T19:00:00Z
SAP,222.23,2024-09-17T18:00:00Z
SAP,221.545,2024-09-17T17:00:00Z
SAP,221.735,2024-09-17T16:00:00Z
SAP,223.14,2024-09-17T15:00:00Z
SAP,223.22,2024-09-17T14:00:00Z
SAP,222.59,2024-09-17T13:00:00Z
SAP,223.495,2024-09-16T19:00:00Z
SAP,222.92,2024-09-16T18:00:00Z
SAP,223.56,2024-09-16T17:00:00Z
SAP,222.81,2024-09-16T16:00:00Z
SAP,222.52,2024-09-16T15:00:00Z
SAP,222.85,2024-09-16T14:00:00Z
SAP,223.69,2024-09-16T13:00:00Z
SAP,221.23,2024-09-13T19:00:00Z
SAP,221.495,2024-09-13T18:00:00Z
SAP,222.345,2024-09-13T17:00:00Z
SAP,222.25,2024-09-13T16:00:00Z
SAP,222.42,2024-09-13T15:00:00Z
SAP,221.45,2024-09-13T14:00:00Z
SAP,221.3,2024-09-13T13:00:00Z
SAP,221.06,2024-09-12T19:00:00Z
SAP,220.605,2024-09-12T18:00:00Z
SAP,220.735,2024-09-12T17:00:00Z
SAP,220.26,2024-09-12T16:00:00Z
SAP,219.695,2024-09-12T15:00:00Z
SAP,219.08,2024-09-12T14:00:00Z
SAP,218.3,2024-09-12T13:00:00Z
SAP,217.67,2024-09-11T19:00:00Z
SAP,216.68,2024-09-11T18:00:00Z
SAP,216.57,2024-09-11T17:00:00Z
SAP,215.715,2024-09-11T16:00:00Z
SAP,214.55,2024-09-11T15:00:00Z
SAP,212.845,2024-09-11T14:00:00Z
SAP,214.24,2024-09-11T13:00:00Z
SAP,214.005,2024-09-10T19:00:00Z
SAP,214.29,2024-09-10T18:00:00Z
SAP,213.43,2024-09-10T17:00:00Z
SAP,212.5,2024-09-10T16:00:00Z
SAP,211.82,2024-09-10T15:00:00Z
SAP,212.55,2024-09-10T14:00:00Z
SAP,213.04,2024-09-10T13:00:00Z
SAP,213.98,2024-09-09T19:00:00Z
SAP,214.15,2024-09-09T18:00:00Z
SAP,213.82,2024-09-09T17:00:00Z
SAP,214.17,2024-09-09T16:00:00Z
SAP,213.22,2024-09-09T15:00:00Z
SAP,212.04,2024-09-09T14:00:00Z
SAP,212.635,2024-09-09T13:00:00Z
SAP,211.33,2024-09-06T19:00:00Z
SAP,211.135,2024-09-06T18:00:00Z
SAP,211.38,2024-09-06T17:00:00Z
SAP,210.87,2024-09-06T16:00:00Z
SAP,211.51,2024-09-06T15:00:00Z
SAP,213.77,2024-09-06T14:00:00Z
SAP,213.92,2024-09-06T13:00:00Z
SAP,212.55,2024-09-05T19:00:00Z
SAP,213.1,2024-09-05T18:00:00Z
SAP,213.1,2024-09-05T17:00:00Z
SAP,212.4,2024-09-05T16:00:00Z
SAP,211.955,2024-09-05T15:00:00Z
SAP,213.24,2024-09-05T14:00:00Z
SAP,213.66,2024-09-05T13:00:00Z
SAP,215.32,2024-09-04T19:00:00Z
SAP,214.95,2024-09-04T18:00:00Z
SAP,215.32,2024-09-04T17:00:00Z
SAP,215.335,2024-09-04T16:00:00Z
SAP,214.92,2024-09-04T15:00:00Z
SAP,215.54,2024-09-04T14:00:00Z
SAP,213.67,2024-09-04T13:00:00Z
SAP,216.465,2024-09-03T19:00:00Z
SAP,216.505,2024-09-03T18:00:00Z
SAP,217.49,2024-09-03T17:00:00Z
SAP,217.97,2024-09-03T16:00:00Z
SAP,218.83,2024-09-03T15:00:00Z
SAP,219.74,2024-09-03T14:00:00Z
SAP,220.27,2024-09-03T13:00:00Z
SAP,219.68,2024-08-30T19:00:00Z
SAP,218.93,2024-08-30T18:00:00Z
SAP,218.66,2024-08-30T17:00:00Z
SAP,218.03,2024-08-30T16:00:00Z
SAP,218.805,2024-08-30T15:00:00Z
SAP,219.05,2024-08-30T14:00:00Z
SAP,219.02,2024-08-30T13:00:00Z
SAP,218.75,2024-08-29T19:00:00Z
SAP,219.74,2024-08-29T18:00:00Z
SAP,220.46,2024-08-29T17:00:00Z
SAP,220.87,2024-08-29T16:00:00Z
SAP,220.63,2024-08-29T15:00:00Z
SAP,219.255,2024-08-29T14:00:00Z
SAP,220.17,2024-08-29T13:00:00Z
SAP,217.025,2024-08-28T19:00:00Z
SAP,217.23,2024-08-28T18:00:00Z
SAP,216.93,2024-08-28T17:00:00Z
SAP,218.11,2024-08-28T16:00:00Z
SAP,217.41,2024-08-28T15:00:00Z
SAP,218.33,2024-08-28T14:00:00Z
SAP,218.2,2024-08-28T13:00:00Z
SAP,217.825,2024-08-27T19:00:00Z
SAP,218.21,2024-08-27T18:00:00Z
SAP,218.345,2024-08-27T17:00:00Z
SAP,217.86,2024-08-27T16:00:00Z
SAP,217.9,2024-08-27T15:00:00Z
SAP,217.445,2024-08-27T14:00:00Z
SAP,216.78,2024-08-27T13:00:00Z
SAP,215.97,2024-08-26T19:00:00Z
SAP,216.76,2024-08-26T18:00:00Z
SAP,216.42,2024-08-26T17:00:00Z
SAP,217.115,2024-08-26T16:00:00Z
SAP,216.785,2024-08-26T15:00:00Z
SAP,216.45,2024-08-26T14:00:00Z
SAP,217.42,2024-08-26T13:00:00Z
SAP,219.025,2024-08-23T19:00:00Z
SAP,219,2024-08-23T18:00:00Z
SAP,219.08,2024-08-23T17:00:00Z
SAP,218.475,2024-08-23T16:00:00Z
SAP,218.92,2024-08-23T15:00:00Z
SAP,218.65,2024-08-23T14:00:00Z
SAP,217.91,2024-08-23T13:00:00Z
SAP,217.33,2024-08-22T19:00:00Z
SAP,218.365,2024-08-22T18:00:00Z
SAP,218.39,2024-08-22T17:00:00Z
SAP,218.705,2024-08-22T16:00:00Z
SAP,218.11,2024-08-22T15:00:00Z
SAP,219.11,2024-08-22T14:00:00Z
SAP,219.68,2024-08-22T13:00:00Z
SAP,218.9,2024-08-21T20:00:00Z
SAP,219.08,2024-08-21T19:00:00Z
SAP,219.3,2024-08-21T18:00:00Z
SAP,219.12,2024-08-21T17:00:00Z
SAP,218.86,2024-08-21T16:00:00Z
SAP,218.9,2024-08-21T15:00:00Z
SAP,218.21,2024-08-21T14:00:00Z
SAP,218.24,2024-08-21T13:00:00Z
SAP,217.74,2024-08-20T19:00:00Z
SAP,218.055,2024-08-20T18:00:00Z
SAP,217.525,2024-08-20T17:00:00Z
SAP,217.43,2024-08-20T16:00:00Z
SAP,217.545,2024-08-20T15:00:00Z
SAP,218.34,2024-08-20T14:00:00Z
SAP,219.41,2024-08-20T13:00:00Z
CRM,266.74,2024-09-20T19:00:00Z
CRM,265.47,2024-09-20T18:00:00Z
CRM,265.18,2024-09-20T17:00:00Z
CRM,265.995,2024-09-20T16:00:00Z
CRM,263.575,2024-09-20T15:00:00Z
CRM,262.21,2024-09-20T14:00:00Z
CRM,265.68,2024-09-20T13:00:00Z
CRM,266.06,2024-09-19T19:00:00Z
CRM,265.625,2024-09-19T18:00:00Z
CRM,266.05,2024-09-19T17:00:00Z
CRM,265.79,2024-09-19T16:00:00Z
CRM,265.005,2024-09-19T15:00:00Z
CRM,260.17,2024-09-19T14:00:00Z
CRM,259.985,2024-09-19T13:00:00Z
CRM,252.375,2024-09-18T19:00:00Z
CRM,253.12,2024-09-18T18:00:00Z
CRM,252.48,2024-09-18T17:00:00Z
CRM,252.96,2024-09-18T16:00:00Z
CRM,251.01,2024-09-18T15:00:00Z
CRM,252.7,2024-09-18T14:00:00Z
CRM,253.73,2024-09-18T13:00:00Z
CRM,255.2,2024-09-17T19:00:00Z
CRM,256.43,2024-09-17T18:00:00Z
CRM,256.96,2024-09-17T17:00:00Z
CRM,256.33,2024-09-17T16:00:00Z
CRM,257.42,2024-09-17T15:00:00Z
CRM,257.59,2024-09-17T14:00:00Z
CRM,258.445,2024-09-17T13:00:00Z
CRM,256.83,2024-09-16T19:00:00Z
CRM,257.08,2024-09-16T18:00:00Z
CRM,257.45,2024-09-16T17:00:00Z
CRM,257.035,2024-09-16T16:00:00Z
CRM,256.82,2024-09-16T15:00:00Z
CRM,255.45,2024-09-16T14:00:00Z
CRM,257.62,2024-09-16T13:00:00Z
CRM,254.55,2024-09-13T19:00:00Z
CRM,255.225,2024-09-13T18:00:00Z
CRM,255.985,2024-09-13T17:00:00Z
CRM,255.59,2024-09-13T16:00:00Z
CRM,256.38,2024-09-13T15:00:00Z
CRM,254.92,2024-09-13T14:00:00Z
CRM,253.55,2024-09-13T13:00:00Z
CRM,253.45,2024-09-12T19:00:00Z
CRM,252.84,2024-09-12T18:00:00Z
CRM,253.7,2024-09-12T17:00:00Z
CRM,252.15,2024-09-12T16:00:00Z
CRM,250.56,2024-09-12T15:00:00Z
CRM,250.97,2024-09-12T14:00:00Z
CRM,250.91,2024-09-12T13:00:00Z
CRM,249.65,2024-09-11T19:00:00Z
CRM,247.97,2024-09-11T18:00:00Z
CRM,247.64,2024-09-11T17:00:00Z
CRM,246.905,2024-09-11T16:00:00Z
CRM,245.035,2024-09-11T15:00:00Z
CRM,242.57,2024-09-11T14:00:00Z
CRM,244.585,2024-09-11T13:00:00Z
CRM,246.195,2024-09-10T19:00:00Z
CRM,245.8,2024-09-10T18:00:00Z
CRM,245.6,2024-09-10T17:00:00Z
CRM,244.72,2024-09-10T16:00:00Z
CRM,243.6,2024-09-10T15:00:00Z
CRM,244.925,2024-09-10T14:00:00Z
CRM,246.28,2024-09-10T13:00:00Z
CRM,245.7,2024-09-09T19:00:00Z
CRM,245.32,2024-09-09T18:00:00Z
CRM,245.9,2024-09-09T17:00:00Z
CRM,248.06,2024-09-09T16:00:00Z
CRM,246.18,2024-09-09T15:00:00Z
CRM,245.785,2024-09-09T14:00:00Z
CRM,248.035,2024-09-09T13:00:00Z
CRM,243.92,2024-09-06T19:00:00Z
CRM,242.545,2024-09-06T18:00:00Z
CRM,242.3,2024-09-06T17:00:00Z
CRM,241.655,2024-09-06T16:00:00Z
CRM,242.6,2024-09-06T15:00:00Z
CRM,243.175,2024-09-06T14:00:00Z
CRM,245.565,2024-09-06T13:00:00Z
CRM,246.07,2024-09-05T19:00:00Z
CRM,246.75,2024-09-05T18:00:00Z
CRM,247.27,2024-09-05T17:00:00Z
CRM,246.105,2024-09-05T16:00:00Z
CRM,245.375,2024-09-05T15:00:00Z
CRM,246.455,2024-09-05T14:00:00Z
CRM,247.92,2024-09-05T13:00:00Z
CRM,247.73,2024-09-04T19:00:00Z
CRM,248.06,2024-09-04T18:00:00Z
CRM,247.99,2024-09-04T17:00:00Z
CRM,248.57,2024-09-04T16:00:00Z
CRM,248.185,2024-09-04T15:00:00Z
CRM,249.125,2024-09-04T14:00:00Z
CRM,246.4,2024-09-04T13:00:00Z
CRM,248.12,2024-09-03T19:00:00Z
CRM,248.57,2024-09-03T18:00:00Z
CRM,249.18,2024-09-03T17:00:00Z
CRM,249.51,2024-09-03T16:00:00Z
CRM,251.065,2024-09-03T15:00:00Z
CRM,251.64,2024-09-03T14:00:00Z
CRM,252.3,2024-09-03T13:00:00Z
CRM,252.9,2024-08-30T19:00:00Z
CRM,252.24,2024-08-30T18:00:00Z
CRM,252.39,2024-08-30T17:00:00Z
CRM,253.05,2024-08-30T16:00:00Z
CRM,253.34,2024-08-30T15:00:00Z
CRM,255.07,2024-08-30T14:00:00Z
CRM,255.66,2024-08-30T13:00:00Z
CRM,256.91,2024-08-29T19:00:00Z
CRM,258.11,2024-08-29T18:00:00Z
CRM,259.94,2024-08-29T17:00:00Z
CRM,259.39,2024-08-29T16:00:00Z
CRM,260.6,2024-08-29T15:00:00Z
CRM,257.15,2024-08-29T14:00:00Z
CRM,262.145,2024-08-29T13:00:00Z
CRM,267.18,2024-08-28T20:00:00Z
CRM,258.78,2024-08-28T19:00:00Z
CRM,259.725,2024-08-28T18:00:00Z
CRM,258.41,2024-08-28T17:00:00Z
CRM,260.28,2024-08-28T16:00:00Z
CRM,261.235,2024-08-28T15:00:00Z
CRM,259.88,2024-08-28T14:00:00Z
CRM,263.33,2024-08-28T13:00:00Z
CRM,264.315,2024-08-27T19:00:00Z
CRM,263.16,2024-08-27T18:00:00Z
CRM,263.08,2024-08-27T17:00:00Z
CRM,262.55,2024-08-27T16:00:00Z
CRM,262.88,2024-08-27T15:00:00Z
CRM,263.11,2024-08-27T14:00:00Z
CRM,262.95,2024-08-27T13:00:00Z
CRM,265.34,2024-08-26T19:00:00Z
CRM,265.56,2024-08-26T18:00:00Z
CRM,264.95,2024-08-26T17:00:00Z
CRM,266.105,2024-08-26T16:00:00Z
CRM,266.38,2024-08-26T15:00:00Z
CRM,266.645,2024-08-26T14:00:00Z
CRM,265.32,2024-08-26T13:00:00Z
CRM,264.05,2024-08-23T19:00:00Z
CRM,264.51,2024-08-23T18:00:00Z
CRM,263.32,2024-08-23T17:00:00Z
CRM,262.72,2024-08-23T16:00:00Z
CRM,263.115,2024-08-23T15:00:00Z
CRM,262.605,2024-08-23T14:00:00Z
CRM,263.935,2024-08-23T13:00:00Z
CRM,258.82,2024-08-22T19:00:00Z
CRM,258.105,2024-08-22T18:00:00Z
CRM,258.56,2024-08-22T17:00:00Z
CRM,259.37,2024-08-22T16:00:00Z
CRM,258.7,2024-08-22T15:00:00Z
CRM,260.535,2024-08-22T14:00:00Z
CRM,262.21,2024-08-22T13:00:00Z
CRM,261.15,2024-08-21T19:00:00Z
CRM,261.025,2024-08-21T18:00:00Z
CRM,261.17,2024-08-21T17:00:00Z
CRM,260.32,2024-08-21T16:00:00Z
CRM,260.43,2024-08-21T15:00:00Z
CRM,259.74,2024-08-21T14:00:00Z
CRM,261.16,2024-08-21T13:00:00Z
CRM,261.8,2024-08-20T19:00:00Z
CRM,261.7,2024-08-20T18:00:00Z
CRM,262.07,2024-08-20T17:00:00Z
CRM,262.02,2024-08-20T16:00:00Z
CRM,262.855,2024-08-20T15:00:00Z
CRM,264.11,2024-08-20T14:00:00Z
CRM,264.65,2024-08-20T13:00:00Z
AMD,155.98,2024-09-20T19:00:00Z
AMD,154.08,2024-09-20T18:00:00Z
AMD,154.07,2024-09-20T17:00:00Z
AMD,154.21,2024-09-20T16:00:00Z
AMD,154.08,2024-09-20T15:00:00Z
AMD,153.81,2024-09-20T14:00:00Z
AMD,155.13,2024-09-20T13:00:00Z
AMD,156.73,2024-09-19T19:00:00Z
AMD,158,2024-09-19T18:00:00Z
AMD,159.17,2024-09-19T17:00:00Z
AMD,158.55,2024-09-19T16:00:00Z
AMD,156.99,2024-09-19T15:00:00Z
AMD,155.89,2024-09-19T14:00:00Z
AMD,154.51,2024-09-19T13:00:00Z
AMD,153.52,2024-09-19T12:00:00Z
AMD,148.32,2024-09-18T19:00:00Z
AMD,150.77,2024-09-18T18:00:00Z
AMD,150.43,2024-09-18T17:00:00Z
AMD,150.61,2024-09-18T16:00:00Z
AMD,148.96,2024-09-18T15:00:00Z
AMD,149.89,2024-09-18T14:00:00Z
AMD,150.19,2024-09-18T13:00:00Z
AMD,150.83,2024-09-17T19:00:00Z
AMD,149.99,2024-09-17T18:00:00Z
AMD,150.23,2024-09-17T17:00:00Z
AMD,150.67,2024-09-17T16:00:00Z
AMD,152.53,2024-09-17T15:00:00Z
AMD,152.79,2024-09-17T14:00:00Z
AMD,151.54,2024-09-17T13:00:00Z
AMD,152.1,2024-09-16T19:00:00Z
AMD,152.535,2024-09-16T18:00:00Z
AMD,152.68,2024-09-16T17:00:00Z
AMD,152.16,2024-09-16T16:00:00Z
AMD,151.76,2024-09-16T15:00:00Z
AMD,152.4,2024-09-16T14:00:00Z
AMD,152.22,2024-09-16T13:00:00Z
AMD,152.31,2024-09-13T19:00:00Z
AMD,152.26,2024-09-13T18:00:00Z
AMD,152.55,2024-09-13T17:00:00Z
AMD,152.2,2024-09-13T16:00:00Z
AMD,151.46,2024-09-13T15:00:00Z
AMD,151.575,2024-09-13T14:00:00Z
AMD,151.645,2024-09-13T13:00:00Z
AMD,150.79,2024-09-12T19:00:00Z
AMD,150.89,2024-09-12T18:00:00Z
AMD,150.94,2024-09-12T17:00:00Z
AMD,150.02,2024-09-12T16:00:00Z
AMD,148.92,2024-09-12T15:00:00Z
AMD,149.34,2024-09-12T14:00:00Z
AMD,148.975,2024-09-12T13:00:00Z
AMD,149.78,2024-09-11T19:00:00Z
AMD,147.65,2024-09-11T18:00:00Z
AMD,145.34,2024-09-11T17:00:00Z
AMD,143.745,2024-09-11T16:00:00Z
AMD,142.72,2024-09-11T15:00:00Z
AMD,141.55,2024-09-11T14:00:00Z
AMD,143.225,2024-09-11T13:00:00Z
AMD,142.84,2024-09-10T19:00:00Z
AMD,141.64,2024-09-10T18:00:00Z
AMD,141.5,2024-09-10T17:00:00Z
AMD,139.12,2024-09-10T16:00:00Z
AMD,137.595,2024-09-10T15:00:00Z
AMD,138.535,2024-09-10T14:00:00Z
AMD,137.89,2024-09-10T13:00:00Z
AMD,138.16,2024-09-09T19:00:00Z
AMD,137.25,2024-09-09T18:00:00Z
AMD,137.03,2024-09-09T17:00:00Z
AMD,137.41,2024-09-09T16:00:00Z
AMD,136.94,2024-09-09T15:00:00Z
AMD,135.62,2024-09-09T14:00:00Z
AMD,137.26,2024-09-09T13:00:00Z
AMD,134.4,2024-09-06T19:00:00Z
AMD,133.48,2024-09-06T18:00:00Z
AMD,133.72,2024-09-06T17:00:00Z
AMD,132.8,2024-09-06T16:00:00Z
AMD,132.69,2024-09-06T15:00:00Z
AMD,133.59,2024-09-06T14:00:00Z
AMD,136.22,2024-09-06T13:00:00Z
AMD,138.22,2024-09-06T12:00:00Z
AMD,139.51,2024-09-05T19:00:00Z
AMD,139.3,2024-09-05T18:00:00Z
AMD,140.11,2024-09-05T17:00:00Z
AMD,139.82,2024-09-05T16:00:00Z
AMD,139.04,2024-09-05T15:00:00Z
AMD,139.94,2024-09-05T14:00:00Z
AMD,140.84,2024-09-05T13:00:00Z
AMD,140.89,2024-09-04T19:00:00Z
AMD,140.57,2024-09-04T18:00:00Z
AMD,141.82,2024-09-04T17:00:00Z
AMD,142.185,2024-09-04T16:00:00Z
AMD,141.19,2024-09-04T15:00:00Z
AMD,142.94,2024-09-04T14:00:00Z
AMD,139.79,2024-09-04T13:00:00Z
AMD,139.3,2024-09-04T12:00:00Z
AMD,136.92,2024-09-03T19:00:00Z
AMD,137.94,2024-09-03T18:00:00Z
AMD,138.73,2024-09-03T17:00:00Z
AMD,139.35,2024-09-03T16:00:00Z
AMD,139.98,2024-09-03T15:00:00Z
AMD,140.98,2024-09-03T14:00:00Z
AMD,142.66,2024-09-03T13:00:00Z
AMD,148.57,2024-08-30T19:00:00Z
AMD,147.24,2024-08-30T18:00:00Z
AMD,146.27,2024-08-30T17:00:00Z
AMD,146.34,2024-08-30T16:00:00Z
AMD,146.06,2024-08-30T15:00:00Z
AMD,146.88,2024-08-30T14:00:00Z
AMD,148.12,2024-08-30T13:00:00Z
AMD,145.57,2024-08-29T19:00:00Z
AMD,145.36,2024-08-29T18:00:00Z
AMD,148.26,2024-08-29T17:00:00Z
AMD,147.77,2024-08-29T16:00:00Z
AMD,147.97,2024-08-29T15:00:00Z
AMD,148.125,2024-08-29T14:00:00Z
AMD,148.345,2024-08-29T13:00:00Z
AMD,146.37,2024-08-28T19:00:00Z
AMD,147,2024-08-28T18:00:00Z
AMD,145.74,2024-08-28T17:00:00Z
AMD,147.16,2024-08-28T16:00:00Z
AMD,146.28,2024-08-28T15:00:00Z
AMD,146.46,2024-08-28T14:00:00Z
AMD,148.57,2024-08-28T13:00:00Z
AMD,149.97,2024-08-28T12:00:00Z
AMD,150.56,2024-08-27T19:00:00Z
AMD,149.85,2024-08-27T18:00:00Z
AMD,150.27,2024-08-27T17:00:00Z
AMD,149.34,2024-08-27T16:00:00Z
AMD,149.47,2024-08-27T15:00:00Z
AMD,150.6,2024-08-27T14:00:00Z
AMD,150.25,2024-08-27T13:00:00Z
AMD,150,2024-08-26T19:00:00Z
AMD,150.69,2024-08-26T18:00:00Z
AMD,149.19,2024-08-26T17:00:00Z
AMD,150.74,2024-08-26T16:00:00Z
AMD,150.23,2024-08-26T15:00:00Z
AMD,151.2,2024-08-26T14:00:00Z
AMD,154.105,2024-08-26T13:00:00Z
AMD,154.94,2024-08-23T19:00:00Z
AMD,152.84,2024-08-23T18:00:00Z
AMD,152.6,2024-08-23T17:00:00Z
AMD,152.78,2024-08-23T16:00:00Z
AMD,154.405,2024-08-23T15:00:00Z
AMD,154.11,2024-08-23T14:00:00Z
AMD,154.67,2024-08-23T13:00:00Z
AMD,151.75,2024-08-22T19:00:00Z
AMD,151.77,2024-08-22T18:00:00Z
AMD,151.88,2024-08-22T17:00:00Z
AMD,153.44,2024-08-22T16:00:00Z
AMD,153.05,2024-08-22T15:00:00Z
AMD,156.195,2024-08-22T14:00:00Z
AMD,158.215,2024-08-22T13:00:00Z
AMD,157.75,2024-08-21T19:00:00Z
AMD,157.78,2024-08-21T18:00:00Z
AMD,157.74,2024-08-21T17:00:00Z
AMD,157.5,2024-08-21T16:00:00Z
AMD,157.07,2024-08-21T15:00:00Z
AMD,155.68,2024-08-21T14:00:00Z
AMD,157.07,2024-08-21T13:00:00Z
AMD,156.395,2024-08-20T19:00:00Z
AMD,157.87,2024-08-20T18:00:00Z
AMD,156.43,2024-08-20T17:00:00Z
AMD,155.16,2024-08-20T16:00:00Z
AMD,157.37,2024-08-20T15:00:00Z
AMD,156.96,2024-08-20T14:00:00Z
AMD,159.75,2024-08-20T13:00:00Z
TM,184.12,2024-09-20T19:00:00Z
TM,184.525,2024-09-20T18:00:00Z
TM,184.34,2024-09-20T17:00:00Z
TM,184.255,2024-09-20T16:00:00Z
TM,184.005,2024-09-20T15:00:00Z
TM,183.6,2024-09-20T14:00:00Z
TM,183.87,2024-09-20T13:00:00Z
TM,183.45,2024-09-19T19:00:00Z
TM,184.1,2024-09-19T18:00:00Z
TM,184.55,2024-09-19T17:00:00Z
TM,184.34,2024-09-19T16:00:00Z
TM,184.075,2024-09-19T15:00:00Z
TM,183.39,2024-09-19T14:00:00Z
TM,183.62,2024-09-19T13:00:00Z
TM,176.715,2024-09-18T19:00:00Z
TM,176.96,2024-09-18T18:00:00Z
TM,176.96,2024-09-18T17:00:00Z
TM,177.35,2024-09-18T16:00:00Z
TM,176.855,2024-09-18T15:00:00Z
TM,176.885,2024-09-18T14:00:00Z
TM,177.42,2024-09-18T13:00:00Z
TM,173.11,2024-09-17T19:00:00Z
TM,173.46,2024-09-17T18:00:00Z
TM,173.155,2024-09-17T17:00:00Z
TM,173,2024-09-17T16:00:00Z
TM,173.785,2024-09-17T15:00:00Z
TM,174.3,2024-09-17T14:00:00Z
TM,172.205,2024-09-17T13:00:00Z
TM,176.28,2024-09-16T19:00:00Z
TM,175.88,2024-09-16T18:00:00Z
TM,176.24,2024-09-16T17:00:00Z
TM,175.735,2024-09-16T16:00:00Z
TM,175.57,2024-09-16T15:00:00Z
TM,175.555,2024-09-16T14:00:00Z
TM,176.25,2024-09-16T13:00:00Z
TM,175.435,2024-09-13T19:00:00Z
TM,175.48,2024-09-13T18:00:00Z
TM,175.755,2024-09-13T17:00:00Z
TM,175.52,2024-09-13T16:00:00Z
TM,175.83,2024-09-13T15:00:00Z
TM,175.665,2024-09-13T14:00:00Z
TM,175.315,2024-09-13T13:00:00Z
TM,176.15,2024-09-12T19:00:00Z
TM,176.23,2024-09-12T18:00:00Z
TM,176.87,2024-09-12T17:00:00Z
TM,175.77,2024-09-12T16:00:00Z
